canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,strength_index,strength_text
EA-288,personality_profile_288,STG 8.1.3.2,Contribution,Consequence — Contribution,The Long Table Builder,"Service dissolves hesitation: aim your strength outward, install repeatable ways to help, and let shared wins compound.",4,matches strengths to community needs
EA-288,personality_profile_288,STG 8.1.3.2,Contribution,Consequence — Contribution,The Long Table Builder,"Service dissolves hesitation: aim your strength outward, install repeatable ways to help, and let shared wins compound.",5,builds coalitions around shared wins
EA-289,personality_profile_289,STG 8.1.3.3,Facing Fears,Refusal of the Call — Facing Fears,The Fearwalker,"Courage is not the absence of fear but the decision to move while afraid—name the shadow, choose the step, own the consequence.",1,labels concrete fears and converts them into specific actions
EA-289,personality_profile_289,STG 8.1.3.3,Facing Fears,Refusal of the Call — Facing Fears,The Fearwalker,"Courage is not the absence of fear but the decision to move while afraid—name the shadow, choose the step, own the consequence.",2,stays present under pressure and chooses the next right move
EA-289,personality_profile_289,STG 8.1.3.3,Facing Fears,Refusal of the Call — Facing Fears,The Fearwalker,"Courage is not the absence of fear but the decision to move while afraid—name the shadow, choose the step, own the consequence.",3,invites support and reality-checks catastrophic thinking
EA-289,personality_profile_289,STG 8.1.3.3,Facing Fears,Refusal of the Call — Facing Fears,The Fearwalker,"Courage is not the absence of fear but the decision to move while afraid—name the shadow, choose the step, own the consequence.",4,builds rituals that lower activation energy for scary tasks
EA-289,personality_profile_289,STG 8.1.3.3,Facing Fears,Refusal of the Call — Facing Fears,The Fearwalker,"Courage is not the absence of fear but the decision to move while afraid—name the shadow, choose the step, own the consequence.",5,reframes risk as tuition for mastery
EA-290,personality_profile_290,STG 8.1.4.1,Mentorship,Guidance — Mentorship,The Mentor’s Boon,"You go farther with a guide: borrow sight, inherit craft, and cross the threshold carrying wisdom you didn’t have to earn the hard way.",1,seeks qualified mentors and asks precise questions
EA-290,personality_profile_290,STG 8.1.4.1,Mentorship,Guidance — Mentorship,The Mentor’s Boon,"You go farther with a guide: borrow sight, inherit craft, and cross the threshold carrying wisdom you didn’t have to earn the hard way.",2,"turns feedback into fast, visible iteration"
EA-290,personality_profile_290,STG 8.1.4.1,Mentorship,Guidance — Mentorship,The Mentor’s Boon,"You go farther with a guide: borrow sight, inherit craft, and cross the threshold carrying wisdom you didn’t have to earn the hard way.",3,models excellence before improvising
EA-290,personality_profile_290,STG 8.1.4.1,Mentorship,Guidance — Mentorship,The Mentor’s Boon,"You go farther with a guide: borrow sight, inherit craft, and cross the threshold carrying wisdom you didn’t have to earn the hard way.",4,shares credit and circulates the boon to others
EA-290,personality_profile_290,STG 8.1.4.1,Mentorship,Guidance — Mentorship,The Mentor’s Boon,"You go farther with a guide: borrow sight, inherit craft, and cross the threshold carrying wisdom you didn’t have to earn the hard way.",5,translates big wisdom into small daily rituals
EA-291,personality_profile_291,STG 8.1.4.2,Withdrawal,Pinch — Withdrawal,The Quiet Return,"Step back to move true: protect the signal, empty the noise, and let solitude metabolize insight into precise next steps.",1,protects quiet blocks and honors them
EA-291,personality_profile_291,STG 8.1.4.2,Withdrawal,Pinch — Withdrawal,The Quiet Return,"Step back to move true: protect the signal, empty the noise, and let solitude metabolize insight into precise next steps.",2,turns reflection into concrete reentry steps
EA-291,personality_profile_291,STG 8.1.4.2,Withdrawal,Pinch — Withdrawal,The Quiet Return,"Step back to move true: protect the signal, empty the noise, and let solitude metabolize insight into precise next steps.",3,reduces noise and guards attention boundaries
EA-291,personality_profile_291,STG 8.1.4.2,Withdrawal,Pinch — Withdrawal,The Quiet Return,"Step back to move true: protect the signal, empty the noise, and let solitude metabolize insight into precise next steps.",4,recovers energy without guilt or apology
EA-291,personality_profile_291,STG 8.1.4.2,Withdrawal,Pinch — Withdrawal,The Quiet Return,"Step back to move true: protect the signal, empty the noise, and let solitude metabolize insight into precise next steps.",5,"returns with fewer, clearer priorities"
EA-292,personality_profile_292,STG 8.1.4.3,Abundance,"Allies, Mentors, and Helpers — Abundance",The Circle of Plenty,"Gratitude multiplies capacity: name your helpers, celebrate the wins, and watch the network compound.",1,spots overlooked resources and support
EA-292,personality_profile_292,STG 8.1.4.3,Abundance,"Allies, Mentors, and Helpers — Abundance",The Circle of Plenty,"Gratitude multiplies capacity: name your helpers, celebrate the wins, and watch the network compound.",2,expresses thanks specifically and often
EA-292,personality_profile_292,STG 8.1.4.3,Abundance,"Allies, Mentors, and Helpers — Abundance",The Circle of Plenty,"Gratitude multiplies capacity: name your helpers, celebrate the wins, and watch the network compound.",3,celebrates team wins to reinforce morale
EA-292,personality_profile_292,STG 8.1.4.3,Abundance,"Allies, Mentors, and Helpers — Abundance",The Circle of Plenty,"Gratitude multiplies capacity: name your helpers, celebrate the wins, and watch the network compound.",4,invites participation and shared credit
EA-292,personality_profile_292,STG 8.1.4.3,Abundance,"Allies, Mentors, and Helpers — Abundance",The Circle of Plenty,"Gratitude multiplies capacity: name your helpers, celebrate the wins, and watch the network compound.",5,turns relationships into resilient networks
EA-293,personality_profile_293,MAT 8.1,Meditation,The Crossing of the Threshold — Meditation,The Star’s Stillness,"Hope is a practice: sit, breathe, integrate—then step forward with light you made inside.",1,self-regulates under pressure through breath and attention
EA-293,personality_profile_293,MAT 8.1,Meditation,The Crossing of the Threshold — Meditation,The Star’s Stillness,"Hope is a practice: sit, breathe, integrate—then step forward with light you made inside.",2,integrates lessons into clear next moves
EA-293,personality_profile_293,MAT 8.1,Meditation,The Crossing of the Threshold — Meditation,The Star’s Stillness,"Hope is a practice: sit, breathe, integrate—then step forward with light you made inside.",3,cultivates hopeful focus amid uncertainty
EA-293,personality_profile_293,MAT 8.1,Meditation,The Crossing of the Threshold — Meditation,The Star’s Stillness,"Hope is a practice: sit, breathe, integrate—then step forward with light you made inside.",4,models calm that stabilizes teams
EA-293,personality_profile_293,MAT 8.1,Meditation,The Crossing of the Threshold — Meditation,The Star’s Stillness,"Hope is a practice: sit, breathe, integrate—then step forward with light you made inside.",5,returns to presence quickly after distraction
EA-294,personality_profile_294,STG 8.2.1.1,Valor,Push — Valor,The Standard-Bearer,"Real courage is informed, vulnerable action—name the fear, open the visor, and step into the fire with purpose.",1,stays mission-focused under stress
EA-294,personality_profile_294,STG 8.2.1.1,Valor,Push — Valor,The Standard-Bearer,"Real courage is informed, vulnerable action—name the fear, open the visor, and step into the fire with purpose.",2,acts despite fear; uses it as data
EA-294,personality_profile_294,STG 8.2.1.1,Valor,Push — Valor,The Standard-Bearer,"Real courage is informed, vulnerable action—name the fear, open the visor, and step into the fire with purpose.",3,models vulnerability to mobilize trust
EA-294,personality_profile_294,STG 8.2.1.1,Valor,Push — Valor,The Standard-Bearer,"Real courage is informed, vulnerable action—name the fear, open the visor, and step into the fire with purpose.",4,"turns big risks into staged, reversible bets"
EA-294,personality_profile_294,STG 8.2.1.1,Valor,Push — Valor,The Standard-Bearer,"Real courage is informed, vulnerable action—name the fear, open the visor, and step into the fire with purpose.",5,"rallies allies with clear, calm direction"
EA-295,personality_profile_295,STG 8.2.1.2,Authority,New World (Set-Up) — Authority,The Servant Sovereign,"Real authority is borrowed from those you serve: own the outcome, protect the team, and decide with clarity when the moment is loud.",1,creates psychological safety that unlocks initiative
EA-295,personality_profile_295,STG 8.2.1.2,Authority,New World (Set-Up) — Authority,The Servant Sovereign,"Real authority is borrowed from those you serve: own the outcome, protect the team, and decide with clarity when the moment is loud.",2,"makes timely, ethical decisions with limited information"
EA-295,personality_profile_295,STG 8.2.1.2,Authority,New World (Set-Up) — Authority,The Servant Sovereign,"Real authority is borrowed from those you serve: own the outcome, protect the team, and decide with clarity when the moment is loud.",3,models extreme ownership and visible accountability
EA-295,personality_profile_295,STG 8.2.1.2,Authority,New World (Set-Up) — Authority,The Servant Sovereign,"Real authority is borrowed from those you serve: own the outcome, protect the team, and decide with clarity when the moment is loud.",4,balances firmness with empathy and clarity
